Sample,link,miRW-Imp
TCGA_CU_A0YN_01A,CRY1_PRKAG1,1.3295
TCGA_CU_A0YN_01A,CRY1_PRKAA1,1.37293
TCGA_CU_A0YN_01A,CRY1_FBXL3,1.26261
TCGA_CU_A0YN_01A,CRY1_TPTEP2-CSNK1E,0.52164
TCGA_CU_A0YN_01A,CRY1_NR3C1,1.31582
TCGA_CU_A0YN_01A,CRY1_CSNK1E,1.37504
TCGA_CU_A0YN_01A,CRY1_RORB,0.52427
TCGA_CU_A0YN_01A,CRY1_PRKAG2,0.68367
TCGA_CU_A0YN_01A,CRY1_PER1,1.07501
TCGA_CU_A0YN_01A,CRY1_PRKAB1,1.07229
TCGA_CU_A0YN_01A,CRY1_PER2,0.90019
TCGA_CU_A0YN_01A,CRY1_RORA,0.8302
TCGA_CU_A0YN_01A,CRY1_PER3,0.98441
TCGA_CU_A0YN_01A,CRY1_PRKAA2,0.55136
TCGA_CU_A0YN_01A,CRY1_NR1D2,1.1209
TCGA_CU_A0YN_01A,ATG10_GABARAPL2,1.10048
TCGA_CU_A0YN_01A,ATG12_GABARAPL2,1.34947
TCGA_CU_A0YN_01A,ATG13_GABARAPL2,1.59958
TCGA_CU_A0YN_01A,ATG14_GABARAPL2,1.38883
TCGA_CU_A0YN_01A,ATG16L1_GABARAPL2,1.37149
TCGA_CU_A0YN_01A,ATG3_GABARAPL2,1.45545
TCGA_CU_A0YN_01A,ATG4A_GABARAPL2,1.31148
TCGA_CU_A0YN_01A,ATG4B_GABARAPL2,1.28315
TCGA_CU_A0YN_01A,ATG4C_GABARAPL2,1.2436
TCGA_CU_A0YN_01A,ATG4D_GABARAPL2,1.31376
TCGA_CU_A0YN_01A,ATG5_GABARAPL2,1.46682
TCGA_CU_A0YN_01A,ATG7_GABARAPL2,1.27649
TCGA_CU_A0YN_01A,BCL2L13_GABARAPL2,1.19498
TCGA_CU_A0YN_01A,BECN1_GABARAPL2,1.37806
TCGA_CU_A0YN_01A,BECN2_GABARAPL2,0.71332
TCGA_CU_A0YN_01A,BNIP3_GABARAPL2,1.45735
TCGA_CU_A0YN_01A,BNIP3L_GABARAPL2,1.70601
TCGA_CU_A0YN_01A,CALCOCO2_GABARAPL2,1.48992
TCGA_CU_A0YN_01A,CD300C_GABARAPL2,0.92826
TCGA_CU_A0YN_01A,FUNDC1_GABARAPL2,1.30872
TCGA_CU_A0YN_01A,GABARAP_GABARAPL2,0.83354
TCGA_CU_A0YN_01A,GABARAPL1_GABARAPL2,1.42613
TCGA_CU_A0YN_01A,GABARAPL2_PLEKHM1,1.18228
TCGA_CU_A0YN_01A,GABARAPL2_WIPI2,1.48298
TCGA_CU_A0YN_01A,GABARAPL2_MAP1B,0.91822
TCGA_CU_A0YN_01A,GABARAPL2_SQSTM1,1.63447
TCGA_CU_A0YN_01A,GABARAPL2_NBR1,1.59077
TCGA_CU_A0YN_01A,GABARAPL2_MAP1A,0.96165
TCGA_CU_A0YN_01A,GABARAPL2_SIRT1,1.27091
TCGA_CU_A0YN_01A,GABARAPL2_TBC1D5,1.09891
TCGA_CU_A0YN_01A,GABARAPL2_PEX6,1.14291
TCGA_CU_A0YN_01A,GABARAPL2_PEX10,1.13168
TCGA_CU_A0YN_01A,GABARAPL2_PSMD4,2.09221
TCGA_CU_A0YN_01A,GABARAPL2_ULK1,1.65079
TCGA_CU_A0YN_01A,GABARAPL2_TBC1D15,1.20436
TCGA_CU_A0YN_01A,GABARAPL2_TAX1BP1,1.55109
TCGA_CU_A0YN_01A,GABARAPL2_ULK2,1.07574
TCGA_CU_A0YN_01A,GABARAPL2_RETREG1,0.76501
TCGA_CU_A0YN_01A,GABARAPL2_PRKACG,0.76504
TCGA_CU_A0YN_01A,GABARAPL2_TBC1D17,1.20237
TCGA_CU_A0YN_01A,GABARAPL2_PIK3R4,1.28069
TCGA_CU_A0YN_01A,GABARAPL2_TP53INP2,1.29048
TCGA_CU_A0YN_01A,GABARAPL2_TBC1D25,1.16747
TCGA_CU_A0YN_01A,GABARAPL2_UBA5,1.21378
TCGA_CU_A0YN_01A,GABARAPL2_PIK3C3,1.14848
TCGA_CU_A0YN_01A,GABARAPL2_OPTN,1.78813
TCGA_CU_A0YN_01A,ATM_ERCC1,0.38602
TCGA_CU_A0YN_01A,ATP23_ERCC1,0.36725
TCGA_CU_A0YN_01A,BRCA1_ERCC1,0.4608
TCGA_CU_A0YN_01A,CETN2_ERCC1,0.64986
TCGA_CU_A0YN_01A,DCLRE1C_ERCC1,0.4708
TCGA_CU_A0YN_01A,EME1_ERCC1,0.35169
TCGA_CU_A0YN_01A,ERCC1_ERCC2,0.5086
TCGA_CU_A0YN_01A,ERCC1_RAD52,0.40974
TCGA_CU_A0YN_01A,ERCC1_ERCC8,0.34642
TCGA_CU_A0YN_01A,ERCC1_PAXX,0.63948
TCGA_CU_A0YN_01A,ERCC1_KDM1A,0.63706
TCGA_CU_A0YN_01A,ERCC1_RCOR1,0.60026
TCGA_CU_A0YN_01A,ERCC1_FANCM,0.37252
TCGA_CU_A0YN_01A,ERCC1_XRCC4,0.47857
TCGA_CU_A0YN_01A,ERCC1_ERCC5,0.32466
TCGA_CU_A0YN_01A,ERCC1_XPC,0.45913
TCGA_CU_A0YN_01A,ERCC1_RAD51,0.47486
TCGA_CU_A0YN_01A,ERCC1_LIG4,0.53147
TCGA_CU_A0YN_01A,ERCC1_MSH2,0.51504
TCGA_CU_A0YN_01A,ERCC1_ERCC4,0.40323
TCGA_CU_A0YN_01A,ERCC1_XPA,0.55499
TCGA_CU_A0YN_01A,ERCC1_XRCC5,0.72542
TCGA_CU_A0YN_01A,ERCC1_ERCC3,0.52766
TCGA_CU_A0YN_01A,ERCC1_XRCC1,0.59492
TCGA_CU_A0YN_01A,ERCC1_XRCC6,0.73665
TCGA_CU_A0YN_01A,ERCC1_MSH3,0.49207
TCGA_CU_A0YN_01A,ERCC1_MSH6,0.57423
TCGA_CU_A0YN_01A,ERCC1_FEN1,0.68004
TCGA_CU_A0YN_01A,ERCC1_POLD1,0.49878
TCGA_CU_A0YN_01A,ERCC1_FANCI,0.49015
TCGA_CU_A0YN_01A,ERCC1_RAD23B,0.7461
TCGA_CU_A0YN_01A,ERCC1_SLX1A,0.27748
TCGA_CU_A0YN_01A,ERCC1_MUS81,0.55041
TCGA_CU_A0YN_01A,ERCC1_PRKDC,0.66701
TCGA_CU_A0YN_01A,ERCC1_ERCC6,0.41713
TCGA_CU_A0YN_01A,ERCC1_NHEJ1,0.31001
TCGA_CU_A0YN_01A,ERCC1_PHF21A,0.44756
TCGA_CU_A0YN_01A,ERCC1_FANCD2,0.42713
TCGA_CU_A0YN_01A,ERCC1_SLX4,0.41328
TCGA_CU_A0YN_01A,B3GALT6_B4GALT7,0.50621
TCGA_CU_A0YN_01A,B4GALT7_XYLT2,0.49191
TCGA_CU_A0YN_01A,B4GALT7_XYLT1,0.40457
TCGA_CU_A0YN_01A,GRB2_XYLT2,0.91545
TCGA_CU_A0YN_01A,SLC6A20_XYLT2,0.26521
TCGA_CU_A0YN_01A,XYLT1_XYLT2,0.50421
TCGA_CU_A0YN_01A,BAG3_HSPB6,1.53346
TCGA_CU_A0YN_01A,HSPB1_HSPB6,2.20596
TCGA_CU_A0YN_01A,HSPB6_SFN,2.6517
TCGA_CU_A0YN_01A,BAIAP2L1_WASL,0.48921
TCGA_CU_A0YN_01A,BCS1L_COX15,1.39857
TCGA_CU_A0YN_01A,COX10_COX15,1.45797
TCGA_CU_A0YN_01A,COX11_COX15,1.5425
TCGA_CU_A0YN_01A,COX15_UQCRFS1,1.84401
TCGA_CU_A0YN_01A,COX15_MT-CO2,3.47876
TCGA_CU_A0YN_01A,COX15_SURF1,2.09096
TCGA_CU_A0YN_01A,COX15_SCO2,0.82158
TCGA_CU_A0YN_01A,COX15_CYC1,2.29253
TCGA_CU_A0YN_01A,COX15_SCO1,1.42098
TCGA_CU_A0YN_01A,COX15_COX6B1,2.29538
TCGA_CU_A0YN_01A,COX15_MT-CO3,3.47636
TCGA_CU_A0YN_01A,COX15_MT-CO1,3.40694
TCGA_CU_A0YN_01A,COX15_PET117,0.85867
TCGA_CU_A0YN_01A,COX15_COX5A,2.22547
TCGA_CU_A0YN_01A,BLNK_LCP2,0.71311
TCGA_CU_A0YN_01A,BTK_LCP2,0.72731
TCGA_CU_A0YN_01A,CBL_LCP2,0.95293
TCGA_CU_A0YN_01A,CD247_LCP2,0.88192
TCGA_CU_A0YN_01A,CD3D_LCP2,1.25948
TCGA_CU_A0YN_01A,CD6_LCP2,0.71079
TCGA_CU_A0YN_01A,FYB1_LCP2,1.0848
TCGA_CU_A0YN_01A,FYN_LCP2,1.27268
TCGA_CU_A0YN_01A,GRAP_LCP2,0.55848
TCGA_CU_A0YN_01A,GRAP2_LCP2,0.60927
TCGA_CU_A0YN_01A,GRB2_LCP2,1.52211
TCGA_CU_A0YN_01A,ITK_LCP2,0.70112
TCGA_CU_A0YN_01A,LAT_LCP2,0.50761
TCGA_CU_A0YN_01A,LCK_LCP2,1.13993
TCGA_CU_A0YN_01A,LCP2_TYROBP,1.31067
TCGA_CU_A0YN_01A,LCP2_NCK2,1.16573
TCGA_CU_A0YN_01A,LCP2_RABIF,1.04919
TCGA_CU_A0YN_01A,LCP2_TEC,0.63748
TCGA_CU_A0YN_01A,LCP2_MAP4K1,0.73343
TCGA_CU_A0YN_01A,LCP2_PTPN11,1.3172
TCGA_CU_A0YN_01A,LCP2_VAV3,1.0836
TCGA_CU_A0YN_01A,LCP2_PTPN6,1.1877
TCGA_CU_A0YN_01A,LCP2_LYN,1.14361
TCGA_CU_A0YN_01A,LCP2_PTPRC,1.15542
TCGA_CU_A0YN_01A,LCP2_VAV1,0.80904
TCGA_CU_A0YN_01A,LCP2_RAP1B,0.78521
TCGA_CU_A0YN_01A,LCP2_PLCG1,1.14957
TCGA_CU_A0YN_01A,LCP2_PLCG2,0.74225
TCGA_CU_A0YN_01A,LCP2_SOS1,0.99726
TCGA_CU_A0YN_01A,LCP2_RAP1A,1.34048
TCGA_CU_A0YN_01A,LCP2_SYK,1.04978
TCGA_CU_A0YN_01A,LCP2_SHC1,1.2367
TCGA_CU_A0YN_01A,LCP2_NCK1,0.98792
TCGA_CU_A0YN_01A,LCP2_ZAP70,0.94777
TCGA_CU_A0YN_01A,LCP2_SRC,1.3024
TCGA_CU_A0YN_01A,LCP2_RANGAP1,1.32893
TCGA_CU_A0YN_01A,LCP2_SKAP1,0.71732
TCGA_CU_A0YN_01A,LCP2_VAV2,1.29914
TCGA_CU_A0YN_01A,LCP2_WAS,0.95052
TCGA_CU_A0YN_01A,BOD1L1_CXXC1,0.39594
TCGA_CU_A0YN_01A,BOD1L1_SETD1A,0.35739
TCGA_CU_A0YN_01A,BOD1L1_RBBP5,0.33964
TCGA_CU_A0YN_01A,BRAF_PPP5C,1.22269
TCGA_CU_A0YN_01A,CCT2_PPP5C,2.0564
TCGA_CU_A0YN_01A,CCT3_PPP5C,2.49368
TCGA_CU_A0YN_01A,CCT4_PPP5C,2.21775
TCGA_CU_A0YN_01A,CCT5_PPP5C,2.18524
TCGA_CU_A0YN_01A,CCT6A_PPP5C,2.8748
TCGA_CU_A0YN_01A,CCT6B_PPP5C,0.794
TCGA_CU_A0YN_01A,CCT7_PPP5C,2.26663
TCGA_CU_A0YN_01A,CCT8_PPP5C,2.15018
TCGA_CU_A0YN_01A,CDC37_PPP5C,2.38784
TCGA_CU_A0YN_01A,DNAJC9_PPP5C,1.57207
TCGA_CU_A0YN_01A,HSP90AA1_PPP5C,3.26847
TCGA_CU_A0YN_01A,HSP90AB1_PPP5C,3.15016
TCGA_CU_A0YN_01A,MAP3K5_PPP5C,1.82562
TCGA_CU_A0YN_01A,PPP5C_STIP1,2.47129
TCGA_CU_A0YN_01A,PPP5C_PSMG1,1.73669
TCGA_CU_A0YN_01A,PPP5C_PTGES3,2.70906
TCGA_CU_A0YN_01A,PPP5C_TCP1,2.1681
TCGA_CU_A0YN_01A,PPP5C_TSC1,1.32955
TCGA_CU_A0YN_01A,PPP5C_PSMG2,2.02829
TCGA_CU_A0YN_01A,BTRC_CD4,1.61317
TCGA_CU_A0YN_01A,CCL4_CD4,1.55921
TCGA_CU_A0YN_01A,CCR2_CD4,0.93124
TCGA_CU_A0YN_01A,CCR5_CD4,1.36689
TCGA_CU_A0YN_01A,CCR7_CD4,1.39342
TCGA_CU_A0YN_01A,CD19_CD4,1.04108
TCGA_CU_A0YN_01A,CD1D_CD4,0.82455
TCGA_CU_A0YN_01A,CD2_CD4,1.7849
TCGA_CU_A0YN_01A,CD247_CD4,1.2879
TCGA_CU_A0YN_01A,CD27_CD4,1.25109
TCGA_CU_A0YN_01A,CD274_CD4,1.20248
TCGA_CU_A0YN_01A,CD28_CD4,1.14282
TCGA_CU_A0YN_01A,CD38_CD4,1.0542
TCGA_CU_A0YN_01A,CD3D_CD4,1.80318
TCGA_CU_A0YN_01A,CD3E_CD4,1.75474
TCGA_CU_A0YN_01A,CD3G_CD4,1.26938
TCGA_CU_A0YN_01A,CD4_LCK,1.54748
TCGA_CU_A0YN_01A,CD4_HLA-DMB,1.60689
TCGA_CU_A0YN_01A,CD4_IL5,0.77244
TCGA_CU_A0YN_01A,CD4_PDCD1LG2,1.23614
TCGA_CU_A0YN_01A,CD4_SKP1,1.70547
TCGA_CU_A0YN_01A,CD4_ENPEP,1.13958
TCGA_CU_A0YN_01A,CD4_HLA-DRB5,2.37448
TCGA_CU_A0YN_01A,CD4_HLA-DOB,1.16857
TCGA_CU_A0YN_01A,CD4_PRF1,1.42652
TCGA_CU_A0YN_01A,CD4_HLA-DPA1,2.21828
TCGA_CU_A0YN_01A,CD4_IL10,1.03977
TCGA_CU_A0YN_01A,CD4_FCGR3A,1.90351
TCGA_CU_A0YN_01A,CD4_IFNG,0.91774
TCGA_CU_A0YN_01A,CD4_CD80,1.08388
TCGA_CU_A0YN_01A,CD4_CD8A,1.5727
TCGA_CU_A0YN_01A,CD4_ERVW-1,0.82897
TCGA_CU_A0YN_01A,CD4_GOLPH3,2.04264
TCGA_CU_A0YN_01A,CD4_FYN,1.67955
TCGA_CU_A0YN_01A,CD4_CD40,1.40958
TCGA_CU_A0YN_01A,CD4_FBXW11,1.70304
TCGA_CU_A0YN_01A,CD4_GZMB,1.47276
TCGA_CU_A0YN_01A,CD4_ITIH4,0.83869
TCGA_CU_A0YN_01A,CD4_HLA-DRA,3.19812
TCGA_CU_A0YN_01A,CD4_IL22,0.74891
TCGA_CU_A0YN_01A,CD4_IL2RA,1.14692
TCGA_CU_A0YN_01A,CD4_IL7R,1.96215
TCGA_CU_A0YN_01A,CD4_CD82,2.7626
TCGA_CU_A0YN_01A,CD4_FCGR3B,1.9699
TCGA_CU_A0YN_01A,CD4_TLR4,1.07638
TCGA_CU_A0YN_01A,CD4_FCGR1A,0.87396
TCGA_CU_A0YN_01A,CD4_LAG3,1.21518
TCGA_CU_A0YN_01A,CD4_CD8B2,0.76164
TCGA_CU_A0YN_01A,CD4_PTPRC,1.62898
TCGA_CU_A0YN_01A,CD4_ICOS,1.27554
TCGA_CU_A0YN_01A,CD4_ITGAX,1.28083
TCGA_CU_A0YN_01A,CD4_HLA-DQA2,2.2981
TCGA_CU_A0YN_01A,CD4_CD44,2.79609
TCGA_CU_A0YN_01A,CD4_CD40LG,0.91573
TCGA_CU_A0YN_01A,CD4_CXCR4,2.31218
TCGA_CU_A0YN_01A,CD4_TNF,1.46871
TCGA_CU_A0YN_01A,CD4_IL1B,2.72404
TCGA_CU_A0YN_01A,CD4_CD7,1.42451
TCGA_CU_A0YN_01A,CD4_PDCD1,1.11125
TCGA_CU_A0YN_01A,CD4_IL7,0.90917
TCGA_CU_A0YN_01A,CD4_CD86,1.41812
TCGA_CU_A0YN_01A,CD4_SYK,1.41351
TCGA_CU_A0YN_01A,CD4_CTLA4,1.34505
TCGA_CU_A0YN_01A,CD4_CD69,1.24894
TCGA_CU_A0YN_01A,CD4_HLA-DPB1,2.18538
TCGA_CU_A0YN_01A,CD4_IL2,0.84012
TCGA_CU_A0YN_01A,CD4_CD81,2.22025
TCGA_CU_A0YN_01A,CD4_ICAM1,2.0055
TCGA_CU_A0YN_01A,CD4_RBX1,1.80299
TCGA_CU_A0YN_01A,CD4_SELL,1.47535
TCGA_CU_A0YN_01A,CD4_HLA-DOA,1.54116
TCGA_CU_A0YN_01A,CD4_IL13,0.77457
TCGA_CU_A0YN_01A,CD4_HLA-DQB1,1.98815
TCGA_CU_A0YN_01A,CD4_TRAT1,1.00784
TCGA_CU_A0YN_01A,CD4_CD8B,1.0146
TCGA_CU_A0YN_01A,CD4_FOXP3,1.50453
TCGA_CU_A0YN_01A,CD4_ITGAM,1.27167
TCGA_CU_A0YN_01A,CD4_TBX21,0.95509
TCGA_CU_A0YN_01A,CD4_PLAT,2.01432
TCGA_CU_A0YN_01A,CD4_IL15,0.9035
TCGA_CU_A0YN_01A,CD4_FN1,2.78618
TCGA_CU_A0YN_01A,CD4_CD5,1.41167
TCGA_CU_A0YN_01A,CD4_CXCR5,0.75724
TCGA_CU_A0YN_01A,CD4_CUL1,1.88974
TCGA_CU_A0YN_01A,CD4_ZAP70,1.3098
TCGA_CU_A0YN_01A,CD4_IL6,1.34322
TCGA_CU_A0YN_01A,CD4_IL4,0.79978
TCGA_CU_A0YN_01A,CD4_HLA-DMA,1.9809
TCGA_CU_A0YN_01A,CD4_IL16,1.09653
TCGA_CU_A0YN_01A,CD4_HLA-DRB1,3.00294
TCGA_CU_A0YN_01A,CD4_HLA-DQA1,2.00415
TCGA_CU_A0YN_01A,CD4_IL17A,0.80201
TCGA_CU_A0YN_01A,CACNA1C_CACNG3,0.07628
TCGA_CU_A0YN_01A,CACNA1D_CACNG3,0.0693
TCGA_CU_A0YN_01A,CACNA1F_CACNG3,0.0664
TCGA_CU_A0YN_01A,CACNA1S_CACNG3,0.06513
TCGA_CU_A0YN_01A,CACNA2D1_CACNG3,0.09146
TCGA_CU_A0YN_01A,CACNA2D4_CACNG3,0.07513
TCGA_CU_A0YN_01A,CACNB1_CACNG3,0.09274
TCGA_CU_A0YN_01A,CACNB3_CACNG3,0.11868
TCGA_CU_A0YN_01A,CACNB4_CACNG3,0.0665
TCGA_CU_A0YN_01A,CACNG1_CACNG3,0.06876
TCGA_CU_A0YN_01A,CACNG3_CACNG7,0.06941
TCGA_CU_A0YN_01A,CACNG3_CACNG8,0.06259
TCGA_CU_A0YN_01A,CACNG3_CACNG4,0.10719
TCGA_CU_A0YN_01A,CACNG3_GRIA2,0.06528
TCGA_CU_A0YN_01A,CACNG3_CACNG6,0.06069
TCGA_CU_A0YN_01A,CALM3_CAMK1G,0.26033
TCGA_CU_A0YN_01A,CAMK1G_NOS3,0.1199
TCGA_CU_A0YN_01A,CANX_CFTR,1.73406
TCGA_CU_A0YN_01A,CFTR_PRKACG,0.29778
TCGA_CU_A0YN_01A,CFTR_RNF5,1.09196
TCGA_CU_A0YN_01A,CFTR_GOPC,0.97877
TCGA_CU_A0YN_01A,CFTR_SLC26A9,0.45011
TCGA_CU_A0YN_01A,CFTR_YWHAB,1.43793
TCGA_CU_A0YN_01A,CFTR_PRKAG3,0.27866
TCGA_CU_A0YN_01A,CFTR_DERL1,0.92046
TCGA_CU_A0YN_01A,CFTR_TJP1,1.09517
TCGA_CU_A0YN_01A,CFTR_PRKAG1,0.85683
TCGA_CU_A0YN_01A,CFTR_PRKAB2,0.66769
TCGA_CU_A0YN_01A,CFTR_HSPA8,2.21715
TCGA_CU_A0YN_01A,CFTR_SLC9A3R2,1.00209
TCGA_CU_A0YN_01A,CFTR_PRKAB1,0.63139
TCGA_CU_A0YN_01A,CFTR_HSP90AA1,2.45658
TCGA_CU_A0YN_01A,CFTR_KCNJ1,0.2839
TCGA_CU_A0YN_01A,CFTR_FLNA,1.53374
TCGA_CU_A0YN_01A,CFTR_PRKAG2,0.36894
TCGA_CU_A0YN_01A,CFTR_YWHAG,1.38794
TCGA_CU_A0YN_01A,CFTR_PRKAA1,0.90991
TCGA_CU_A0YN_01A,CFTR_HSPA4,1.27701
TCGA_CU_A0YN_01A,CFTR_VCP,1.43371
TCGA_CU_A0YN_01A,CFTR_HSP90AB1,2.22117
TCGA_CU_A0YN_01A,CFTR_PRKAA2,0.28202
TCGA_CU_A0YN_01A,CFTR_SLC26A6,0.80856
TCGA_CU_A0YN_01A,CFTR_PDZK1,0.32311
TCGA_CU_A0YN_01A,CFTR_USP10,0.89254
TCGA_CU_A0YN_01A,CFTR_YWHAZ,1.85961
TCGA_CU_A0YN_01A,CFTR_SLC9A3R1,1.43508
TCGA_CU_A0YN_01A,CFTR_STUB1,0.73419
TCGA_CU_A0YN_01A,CCDC105_MRPS10,1.00954
TCGA_CU_A0YN_01A,ERAL1_MRPS10,2.42032
TCGA_CU_A0YN_01A,HIBCH_MRPS10,1.47463
TCGA_CU_A0YN_01A,MED1_MRPS10,2.1326
TCGA_CU_A0YN_01A,MRPL12_MRPS10,2.20549
TCGA_CU_A0YN_01A,MRPL17_MRPS10,2.63166
TCGA_CU_A0YN_01A,MRPL18_MRPS10,2.42675
TCGA_CU_A0YN_01A,MRPL21_MRPS10,2.43583
TCGA_CU_A0YN_01A,MRPL3_MRPS10,2.48147
TCGA_CU_A0YN_01A,MRPL33_MRPS10,2.45587
TCGA_CU_A0YN_01A,MRPL36_MRPS10,2.50708
TCGA_CU_A0YN_01A,MRPL50_MRPS10,1.95972
TCGA_CU_A0YN_01A,MRPL51_MRPS10,2.57709
TCGA_CU_A0YN_01A,MRPS10_MRPS23,2.18826
TCGA_CU_A0YN_01A,MRPS10_RPL26,2.25898
TCGA_CU_A0YN_01A,MRPS10_UBA52,2.82279
TCGA_CU_A0YN_01A,MRPS10_RPS6,3.43543
TCGA_CU_A0YN_01A,MRPS10_MRPS28,1.69879
TCGA_CU_A0YN_01A,MRPS10_RPS15,2.91266
TCGA_CU_A0YN_01A,MRPS10_RPS2,3.21251
TCGA_CU_A0YN_01A,MRPS10_MRPS24,1.35266
TCGA_CU_A0YN_01A,MRPS10_RPS8,3.27776
TCGA_CU_A0YN_01A,MRPS10_RPL37A,2.84931
TCGA_CU_A0YN_01A,MRPS10_MRPS6,2.06985
TCGA_CU_A0YN_01A,MRPS10_RPL24,3.13797
TCGA_CU_A0YN_01A,MRPS10_MTIF3,2.10141
TCGA_CU_A0YN_01A,MRPS10_MRPS33,1.92008
TCGA_CU_A0YN_01A,MRPS10_MRPS9,2.02736
TCGA_CU_A0YN_01A,MRPS10_MRPS25,1.86262
TCGA_CU_A0YN_01A,MRPS10_RPL23A,2.81978
TCGA_CU_A0YN_01A,MRPS10_RPS25,3.21358
TCGA_CU_A0YN_01A,MRPS10_MRPS31,2.26526
TCGA_CU_A0YN_01A,MRPS10_MRPS22,1.91844
TCGA_CU_A0YN_01A,MRPS10_RPS5,3.24338
TCGA_CU_A0YN_01A,MRPS10_RPS28,3.04706
TCGA_CU_A0YN_01A,MRPS10_MRPS18A,2.03181
TCGA_CU_A0YN_01A,MRPS10_RPS7,3.05667
TCGA_CU_A0YN_01A,MRPS10_POLR1C,1.69661
TCGA_CU_A0YN_01A,MRPS10_RPL4,2.99184
TCGA_CU_A0YN_01A,MRPS10_RPLP1,3.26447
TCGA_CU_A0YN_01A,MRPS10_POLR2C,2.10689
TCGA_CU_A0YN_01A,MRPS10_RPS17,1.77974
TCGA_CU_A0YN_01A,MRPS10_RPL30,2.77543
TCGA_CU_A0YN_01A,MRPS10_RPL5,3.38621
TCGA_CU_A0YN_01A,MRPS10_MRPS26,2.61099
TCGA_CU_A0YN_01A,MRPS10_WDR31,1.28872
TCGA_CU_A0YN_01A,CCL11_CX3CL1,1.00547
TCGA_CU_A0YN_01A,CCL20_CX3CL1,1.00994
TCGA_CU_A0YN_01A,CCL21_CX3CL1,0.46943
TCGA_CU_A0YN_01A,CCL4_CX3CL1,0.99175
TCGA_CU_A0YN_01A,CCL5_CX3CL1,1.17526
TCGA_CU_A0YN_01A,CCR1_CX3CL1,0.80956
TCGA_CU_A0YN_01A,CCR2_CX3CL1,0.61051
TCGA_CU_A0YN_01A,CCR3_CX3CL1,0.50917
TCGA_CU_A0YN_01A,CCR5_CX3CL1,0.84223
TCGA_CU_A0YN_01A,CCR7_CX3CL1,0.86284
TCGA_CU_A0YN_01A,CD200R1_CX3CL1,0.50837
TCGA_CU_A0YN_01A,CSF2_CX3CL1,1.14073
TCGA_CU_A0YN_01A,CSF3_CX3CL1,0.97926
TCGA_CU_A0YN_01A,CX3CL1_IFNG,0.50273
TCGA_CU_A0YN_01A,CX3CL1_CXCL1,1.35375
TCGA_CU_A0YN_01A,CX3CL1_FGF13,0.44376
TCGA_CU_A0YN_01A,CX3CL1_FGF2,0.55532
TCGA_CU_A0YN_01A,CX3CL1_CXCR4,1.63987
TCGA_CU_A0YN_01A,CX3CL1_CXCR1,0.49333
TCGA_CU_A0YN_01A,CX3CL1_CX3CR1,0.63668
TCGA_CU_A0YN_01A,CX3CL1_CXCR6,0.68458
TCGA_CU_A0YN_01A,CX3CL1_CXCR3,0.69442
TCGA_CU_A0YN_01A,CX3CL1_CXCR2,0.62347
TCGA_CU_A0YN_01A,CX3CL1_CXCL9,0.82023
TCGA_CU_A0YN_01A,CX3CL1_EGF,0.57175
TCGA_CU_A0YN_01A,CX3CL1_CXCL16,1.20637
TCGA_CU_A0YN_01A,CX3CL1_CXCL10,1.01548
TCGA_CU_A0YN_01A,UBA52_USP28,2.47671
TCGA_CU_A0YN_01A,RPS27A_USP28,2.69059
TCGA_CU_A0YN_01A,CDH1_SNAI2,0.78223
TCGA_CU_A0YN_01A,HDAC1_SNAI2,0.77939
TCGA_CU_A0YN_01A,KDM1A_SNAI2,0.7941
TCGA_CU_A0YN_01A,SNAI2_TP53,0.59649
TCGA_CU_A0YN_01A,SNAI2_SOX9,0.69576
TCGA_CU_A0YN_01A,SNAI2_TWIST1,0.6999
TCGA_CU_A0YN_01A,CDH17_CTNND2,0.29881
TCGA_CU_A0YN_01A,CDH17_VCL,1.02405
TCGA_CU_A0YN_01A,CDH17_PECAM1,0.9583
TCGA_CU_A0YN_01A,CDH17_OCLN,0.50965
TCGA_CU_A0YN_01A,CDH17_DSP,2.03669
TCGA_CU_A0YN_01A,CDH17_KDR,0.75768
TCGA_CU_A0YN_01A,CDH17_PSEN1,0.97239
TCGA_CU_A0YN_01A,CDH17_CTNND1,0.5754
TCGA_CU_A0YN_01A,CDH17_CTNNA2,0.27621
TCGA_CU_A0YN_01A,CDH17_CTNNA1,1.25372
TCGA_CU_A0YN_01A,CDH17_NECTIN1,1.43603
TCGA_CU_A0YN_01A,CDH17_CTNNB1,1.15762
TCGA_CU_A0YN_01A,CDH17_KLRG1,0.35279
TCGA_CU_A0YN_01A,CDH17_TJP1,1.05611
TCGA_CU_A0YN_01A,CEL_CPA1,0.01941
TCGA_CU_A0YN_01A,CELA3A_CPA1,0.01636
TCGA_CU_A0YN_01A,CELA3B_CPA1,0.01631
TCGA_CU_A0YN_01A,CPA1_CPA2,0.01657
TCGA_CU_A0YN_01A,CPA1_CTRC,0.01688
TCGA_CU_A0YN_01A,CPA1_CTRB1,0.01779
TCGA_CU_A0YN_01A,CPA1_CTRB2,0.01723
TCGA_CU_A0YN_01A,CPA1_CPB1,0.018
TCGA_CU_A0YN_01A,CPA1_CPA3,0.03884
TCGA_CU_A0YN_01A,HSP90AA1_RPAP3,3.03444
TCGA_CU_A0YN_01A,FLNA_RALA,2.55421
TCGA_CU_A0YN_01A,HSPA4_PGLYRP1,1.01228
TCGA_CU_A0YN_01A,HSP90AB1_RPAP3,2.92497
TCGA_CU_A0YN_01A,CH25H_CYP51A1,0.59417
