Sample,link,miRW-Flow
TCGA_CU_A0YN_01A,CRY1_PRKAG1,0.33569
TCGA_CU_A0YN_01A,CRY1_PRKAA1,0.35282
TCGA_CU_A0YN_01A,CRY1_FBXL3,0.34073
TCGA_CU_A0YN_01A,CRY1_TPTEP2-CSNK1E,0.10988
TCGA_CU_A0YN_01A,CRY1_NR3C1,0.53226
TCGA_CU_A0YN_01A,CRY1_CSNK1E,0.3881
TCGA_CU_A0YN_01A,CRY1_RORB,0.1119
TCGA_CU_A0YN_01A,CRY1_PRKAG2,0.13609
TCGA_CU_A0YN_01A,CRY1_PER1,0.25302
TCGA_CU_A0YN_01A,CRY1_PRKAB1,0.23286
TCGA_CU_A0YN_01A,CRY1_PER2,0.19153
TCGA_CU_A0YN_01A,CRY1_RORA,0.16431
TCGA_CU_A0YN_01A,CRY1_PER3,0.21673
TCGA_CU_A0YN_01A,CRY1_PRKAA2,0.11593
TCGA_CU_A0YN_01A,CRY1_NR1D2,0.27117
TCGA_CU_A0YN_01A,ATG10_GABARAPL2,0.22681
TCGA_CU_A0YN_01A,ATG12_GABARAPL2,0.33165
TCGA_CU_A0YN_01A,ATG13_GABARAPL2,0.41431
TCGA_CU_A0YN_01A,ATG14_GABARAPL2,0.34577
TCGA_CU_A0YN_01A,ATG16L1_GABARAPL2,0.33972
TCGA_CU_A0YN_01A,ATG3_GABARAPL2,0.36794
TCGA_CU_A0YN_01A,ATG4A_GABARAPL2,0.3256
TCGA_CU_A0YN_01A,ATG4B_GABARAPL2,0.31653
TCGA_CU_A0YN_01A,ATG4C_GABARAPL2,0.29133
TCGA_CU_A0YN_01A,ATG4D_GABARAPL2,0.32762
TCGA_CU_A0YN_01A,ATG5_GABARAPL2,0.65726
TCGA_CU_A0YN_01A,ATG7_GABARAPL2,0.29536
TCGA_CU_A0YN_01A,BCL2L13_GABARAPL2,0.27823
TCGA_CU_A0YN_01A,BECN1_GABARAPL2,0.34173
TCGA_CU_A0YN_01A,BECN2_GABARAPL2,0.13004
TCGA_CU_A0YN_01A,BNIP3_GABARAPL2,0.78629
TCGA_CU_A0YN_01A,BNIP3L_GABARAPL2,0.85081
TCGA_CU_A0YN_01A,CALCOCO2_GABARAPL2,0.37802
TCGA_CU_A0YN_01A,CD300C_GABARAPL2,0.18548
TCGA_CU_A0YN_01A,FUNDC1_GABARAPL2,0.32359
TCGA_CU_A0YN_01A,GABARAP_GABARAPL2,0.15121
TCGA_CU_A0YN_01A,GABARAPL1_GABARAPL2,0.35988
TCGA_CU_A0YN_01A,GABARAPL2_PLEKHM1,0.2752
TCGA_CU_A0YN_01A,GABARAPL2_WIPI2,0.37399
TCGA_CU_A0YN_01A,GABARAPL2_MAP1B,0.17843
TCGA_CU_A0YN_01A,GABARAPL2_SQSTM1,0.42339
TCGA_CU_A0YN_01A,GABARAPL2_NBR1,0.41129
TCGA_CU_A0YN_01A,GABARAPL2_MAP1A,0.19556
TCGA_CU_A0YN_01A,GABARAPL2_SIRT1,0.73589
TCGA_CU_A0YN_01A,GABARAPL2_TBC1D5,0.2369
TCGA_CU_A0YN_01A,GABARAPL2_PEX6,0.26109
TCGA_CU_A0YN_01A,GABARAPL2_PEX10,0.25504
TCGA_CU_A0YN_01A,GABARAPL2_PSMD4,0.47177
TCGA_CU_A0YN_01A,GABARAPL2_ULK1,0.4254
TCGA_CU_A0YN_01A,GABARAPL2_TBC1D15,0.28226
TCGA_CU_A0YN_01A,GABARAPL2_TAX1BP1,0.40827
TCGA_CU_A0YN_01A,GABARAPL2_ULK2,0.22077
TCGA_CU_A0YN_01A,GABARAPL2_RETREG1,0.14214
TCGA_CU_A0YN_01A,GABARAPL2_PRKACG,0.13911
TCGA_CU_A0YN_01A,GABARAPL2_TBC1D17,0.28125
TCGA_CU_A0YN_01A,GABARAPL2_PIK3R4,0.29839
TCGA_CU_A0YN_01A,GABARAPL2_TP53INP2,0.31855
TCGA_CU_A0YN_01A,GABARAPL2_TBC1D25,0.26915
TCGA_CU_A0YN_01A,GABARAPL2_UBA5,0.28528
TCGA_CU_A0YN_01A,GABARAPL2_PIK3C3,0.24294
TCGA_CU_A0YN_01A,GABARAPL2_OPTN,0.68649
TCGA_CU_A0YN_01A,ATM_ERCC1,0.81855
TCGA_CU_A0YN_01A,ATP23_ERCC1,0.64315
TCGA_CU_A0YN_01A,BRCA1_ERCC1,0.88206
TCGA_CU_A0YN_01A,CETN2_ERCC1,0.96673
TCGA_CU_A0YN_01A,DCLRE1C_ERCC1,0.72984
TCGA_CU_A0YN_01A,EME1_ERCC1,0.62097
TCGA_CU_A0YN_01A,ERCC1_ERCC2,0.89718
TCGA_CU_A0YN_01A,ERCC1_RAD52,0.85585
TCGA_CU_A0YN_01A,ERCC1_ERCC8,0.77419
TCGA_CU_A0YN_01A,ERCC1_PAXX,0.88407
TCGA_CU_A0YN_01A,ERCC1_KDM1A,0.91431
TCGA_CU_A0YN_01A,ERCC1_RCOR1,0.86492
TCGA_CU_A0YN_01A,ERCC1_FANCM,0.80343
TCGA_CU_A0YN_01A,ERCC1_XRCC4,0.88508
TCGA_CU_A0YN_01A,ERCC1_ERCC5,0.57056
TCGA_CU_A0YN_01A,ERCC1_XPC,0.88105
TCGA_CU_A0YN_01A,ERCC1_RAD51,0.73387
TCGA_CU_A0YN_01A,ERCC1_LIG4,0.91331
TCGA_CU_A0YN_01A,ERCC1_MSH2,0.78528
TCGA_CU_A0YN_01A,ERCC1_ERCC4,0.8498
TCGA_CU_A0YN_01A,ERCC1_XPA,0.9244
TCGA_CU_A0YN_01A,ERCC1_XRCC5,0.99194
TCGA_CU_A0YN_01A,ERCC1_ERCC3,0.91129
TCGA_CU_A0YN_01A,ERCC1_XRCC1,0.93347
TCGA_CU_A0YN_01A,ERCC1_XRCC6,0.99294
TCGA_CU_A0YN_01A,ERCC1_MSH3,0.75806
TCGA_CU_A0YN_01A,ERCC1_MSH6,0.85181
TCGA_CU_A0YN_01A,ERCC1_FEN1,0.9879
TCGA_CU_A0YN_01A,ERCC1_POLD1,0.89315
TCGA_CU_A0YN_01A,ERCC1_FANCI,0.8871
TCGA_CU_A0YN_01A,ERCC1_RAD23B,0.99798
TCGA_CU_A0YN_01A,ERCC1_SLX1A,0.49496
TCGA_CU_A0YN_01A,ERCC1_MUS81,0.81653
TCGA_CU_A0YN_01A,ERCC1_PRKDC,0.98185
TCGA_CU_A0YN_01A,ERCC1_ERCC6,0.69153
TCGA_CU_A0YN_01A,ERCC1_NHEJ1,0.55343
TCGA_CU_A0YN_01A,ERCC1_PHF21A,0.70867
TCGA_CU_A0YN_01A,ERCC1_FANCD2,0.86391
TCGA_CU_A0YN_01A,ERCC1_SLX4,0.68952
TCGA_CU_A0YN_01A,B3GALT6_B4GALT7,0.09778
TCGA_CU_A0YN_01A,B4GALT7_XYLT2,0.10383
TCGA_CU_A0YN_01A,B4GALT7_XYLT1,0.09577
TCGA_CU_A0YN_01A,GRB2_XYLT2,0.26512
TCGA_CU_A0YN_01A,SLC6A20_XYLT2,0.09073
TCGA_CU_A0YN_01A,XYLT1_XYLT2,0.10786
TCGA_CU_A0YN_01A,BAG3_HSPB6,0.66935
TCGA_CU_A0YN_01A,HSPB1_HSPB6,0.92238
TCGA_CU_A0YN_01A,HSPB6_SFN,0.98286
TCGA_CU_A0YN_01A,BAIAP2L1_WASL,0.04536
TCGA_CU_A0YN_01A,BCS1L_COX15,0.35887
TCGA_CU_A0YN_01A,COX10_COX15,0.37298
TCGA_CU_A0YN_01A,COX11_COX15,0.40423
TCGA_CU_A0YN_01A,COX15_UQCRFS1,0.48286
TCGA_CU_A0YN_01A,COX15_MT-CO2,0.93548
TCGA_CU_A0YN_01A,COX15_SURF1,0.54738
TCGA_CU_A0YN_01A,COX15_SCO2,0.15524
TCGA_CU_A0YN_01A,COX15_CYC1,0.59274
TCGA_CU_A0YN_01A,COX15_SCO1,0.36391
TCGA_CU_A0YN_01A,COX15_COX6B1,0.59476
TCGA_CU_A0YN_01A,COX15_MT-CO3,0.93448
TCGA_CU_A0YN_01A,COX15_MT-CO1,0.92944
TCGA_CU_A0YN_01A,COX15_PET117,0.15927
TCGA_CU_A0YN_01A,COX15_COX5A,0.56956
TCGA_CU_A0YN_01A,BLNK_LCP2,0.29738
TCGA_CU_A0YN_01A,BTK_LCP2,0.30948
TCGA_CU_A0YN_01A,CBL_LCP2,0.43851
TCGA_CU_A0YN_01A,CD247_LCP2,0.32964
TCGA_CU_A0YN_01A,CD3D_LCP2,0.48085
TCGA_CU_A0YN_01A,CD6_LCP2,0.63911
TCGA_CU_A0YN_01A,FYB1_LCP2,0.50907
TCGA_CU_A0YN_01A,FYN_LCP2,0.48992
TCGA_CU_A0YN_01A,GRAP_LCP2,0.19859
TCGA_CU_A0YN_01A,GRAP2_LCP2,0.22782
TCGA_CU_A0YN_01A,GRB2_LCP2,0.58367
TCGA_CU_A0YN_01A,ITK_LCP2,0.29032
TCGA_CU_A0YN_01A,LAT_LCP2,0.16532
TCGA_CU_A0YN_01A,LCK_LCP2,0.44254
TCGA_CU_A0YN_01A,LCP2_TYROBP,0.59577
TCGA_CU_A0YN_01A,LCP2_NCK2,0.53831
TCGA_CU_A0YN_01A,LCP2_RABIF,0.48185
TCGA_CU_A0YN_01A,LCP2_TEC,0.24597
TCGA_CU_A0YN_01A,LCP2_MAP4K1,0.31552
TCGA_CU_A0YN_01A,LCP2_PTPN11,0.83972
TCGA_CU_A0YN_01A,LCP2_VAV3,0.5
TCGA_CU_A0YN_01A,LCP2_PTPN6,0.54335
TCGA_CU_A0YN_01A,LCP2_LYN,0.77722
TCGA_CU_A0YN_01A,LCP2_PTPRC,0.61694
TCGA_CU_A0YN_01A,LCP2_VAV1,0.36593
TCGA_CU_A0YN_01A,LCP2_RAP1B,0.35383
TCGA_CU_A0YN_01A,LCP2_PLCG1,0.53125
TCGA_CU_A0YN_01A,LCP2_PLCG2,0.31956
TCGA_CU_A0YN_01A,LCP2_SOS1,0.46472
TCGA_CU_A0YN_01A,LCP2_RAP1A,0.60585
TCGA_CU_A0YN_01A,LCP2_SYK,0.57661
TCGA_CU_A0YN_01A,LCP2_SHC1,0.80645
TCGA_CU_A0YN_01A,LCP2_NCK1,0.45968
TCGA_CU_A0YN_01A,LCP2_ZAP70,0.54839
TCGA_CU_A0YN_01A,LCP2_SRC,0.83165
TCGA_CU_A0YN_01A,LCP2_RANGAP1,0.84274
TCGA_CU_A0YN_01A,LCP2_SKAP1,0.30544
TCGA_CU_A0YN_01A,LCP2_VAV2,0.82863
TCGA_CU_A0YN_01A,LCP2_WAS,0.43649
TCGA_CU_A0YN_01A,BOD1L1_CXXC1,0.04536
TCGA_CU_A0YN_01A,BOD1L1_SETD1A,0.04536
TCGA_CU_A0YN_01A,BOD1L1_RBBP5,0.04536
TCGA_CU_A0YN_01A,BRAF_PPP5C,0.67641
TCGA_CU_A0YN_01A,CCT2_PPP5C,0.55847
TCGA_CU_A0YN_01A,CCT3_PPP5C,0.87097
TCGA_CU_A0YN_01A,CCT4_PPP5C,0.60383
TCGA_CU_A0YN_01A,CCT5_PPP5C,0.59677
TCGA_CU_A0YN_01A,CCT6A_PPP5C,0.89516
TCGA_CU_A0YN_01A,CCT6B_PPP5C,0.15726
TCGA_CU_A0YN_01A,CCT7_PPP5C,0.61492
TCGA_CU_A0YN_01A,CCT8_PPP5C,0.58569
TCGA_CU_A0YN_01A,CDC37_PPP5C,0.64113
TCGA_CU_A0YN_01A,DNAJC9_PPP5C,0.44758
TCGA_CU_A0YN_01A,HSP90AA1_PPP5C,0.79637
TCGA_CU_A0YN_01A,HSP90AB1_PPP5C,0.78024
TCGA_CU_A0YN_01A,MAP3K5_PPP5C,0.47681
TCGA_CU_A0YN_01A,PPP5C_STIP1,0.63407
TCGA_CU_A0YN_01A,PPP5C_PSMG1,0.48488
TCGA_CU_A0YN_01A,PPP5C_PTGES3,0.78226
TCGA_CU_A0YN_01A,PPP5C_TCP1,0.59173
TCGA_CU_A0YN_01A,PPP5C_TSC1,0.69456
TCGA_CU_A0YN_01A,PPP5C_PSMG2,0.52923
TCGA_CU_A0YN_01A,BTRC_CD4,0.55645
TCGA_CU_A0YN_01A,CCL4_CD4,0.71472
TCGA_CU_A0YN_01A,CCR2_CD4,0.55544
TCGA_CU_A0YN_01A,CCR5_CD4,0.52016
TCGA_CU_A0YN_01A,CCR7_CD4,0.69052
TCGA_CU_A0YN_01A,CD19_CD4,0.36996
TCGA_CU_A0YN_01A,CD1D_CD4,0.24899
TCGA_CU_A0YN_01A,CD2_CD4,0.6129
TCGA_CU_A0YN_01A,CD247_CD4,0.45363
TCGA_CU_A0YN_01A,CD27_CD4,0.45161
TCGA_CU_A0YN_01A,CD274_CD4,0.70161
TCGA_CU_A0YN_01A,CD28_CD4,0.41835
TCGA_CU_A0YN_01A,CD38_CD4,0.6754
TCGA_CU_A0YN_01A,CD3D_CD4,0.6119
TCGA_CU_A0YN_01A,CD3E_CD4,0.60181
TCGA_CU_A0YN_01A,CD3G_CD4,0.45464
TCGA_CU_A0YN_01A,CD4_LCK,0.53528
TCGA_CU_A0YN_01A,CD4_HLA-DMB,0.47883
TCGA_CU_A0YN_01A,CD4_IL5,0.22379
TCGA_CU_A0YN_01A,CD4_PDCD1LG2,0.44556
TCGA_CU_A0YN_01A,CD4_SKP1,0.58468
TCGA_CU_A0YN_01A,CD4_ENPEP,0.41633
TCGA_CU_A0YN_01A,CD4_HLA-DRB5,0.67742
TCGA_CU_A0YN_01A,CD4_HLA-DOB,0.33266
TCGA_CU_A0YN_01A,CD4_PRF1,0.50403
TCGA_CU_A0YN_01A,CD4_HLA-DPA1,0.64919
TCGA_CU_A0YN_01A,CD4_IL10,0.36895
TCGA_CU_A0YN_01A,CD4_FCGR3A,0.64214
TCGA_CU_A0YN_01A,CD4_IFNG,0.34677
TCGA_CU_A0YN_01A,CD4_CD80,0.68448
TCGA_CU_A0YN_01A,CD4_CD8A,0.54637
TCGA_CU_A0YN_01A,CD4_ERVW-1,0.25202
TCGA_CU_A0YN_01A,CD4_GOLPH3,0.67339
TCGA_CU_A0YN_01A,CD4_FYN,0.56653
TCGA_CU_A0YN_01A,CD4_CD40,0.74597
TCGA_CU_A0YN_01A,CD4_FBXW11,0.58165
TCGA_CU_A0YN_01A,CD4_GZMB,0.5131
TCGA_CU_A0YN_01A,CD4_ITIH4,0.25907
TCGA_CU_A0YN_01A,CD4_HLA-DRA,0.88609
TCGA_CU_A0YN_01A,CD4_IL22,0.21371
TCGA_CU_A0YN_01A,CD4_IL2RA,0.42137
TCGA_CU_A0YN_01A,CD4_IL7R,0.65625
TCGA_CU_A0YN_01A,CD4_CD82,0.91734
TCGA_CU_A0YN_01A,CD4_FCGR3B,0.65927
TCGA_CU_A0YN_01A,CD4_TLR4,0.49395
TCGA_CU_A0YN_01A,CD4_FCGR1A,0.27722
TCGA_CU_A0YN_01A,CD4_LAG3,0.43448
TCGA_CU_A0YN_01A,CD4_CD8B2,0.21774
TCGA_CU_A0YN_01A,CD4_PTPRC,0.70565
TCGA_CU_A0YN_01A,CD4_ICOS,0.45867
TCGA_CU_A0YN_01A,CD4_ITGAX,0.4627
TCGA_CU_A0YN_01A,CD4_HLA-DQA2,0.66734
TCGA_CU_A0YN_01A,CD4_CD44,0.84677
TCGA_CU_A0YN_01A,CD4_CD40LG,0.63609
TCGA_CU_A0YN_01A,CD4_CXCR4,0.76008
TCGA_CU_A0YN_01A,CD4_TNF,0.7621
TCGA_CU_A0YN_01A,CD4_IL1B,0.9123
TCGA_CU_A0YN_01A,CD4_CD7,0.50302
TCGA_CU_A0YN_01A,CD4_PDCD1,0.40121
TCGA_CU_A0YN_01A,CD4_IL7,0.29335
TCGA_CU_A0YN_01A,CD4_CD86,0.74698
TCGA_CU_A0YN_01A,CD4_SYK,0.67238
TCGA_CU_A0YN_01A,CD4_CTLA4,0.4748
TCGA_CU_A0YN_01A,CD4_CD69,0.4506
TCGA_CU_A0YN_01A,CD4_HLA-DPB1,0.64012
TCGA_CU_A0YN_01A,CD4_IL2,0.60685
TCGA_CU_A0YN_01A,CD4_CD81,0.69859
TCGA_CU_A0YN_01A,CD4_ICAM1,0.87601
TCGA_CU_A0YN_01A,CD4_RBX1,0.61794
TCGA_CU_A0YN_01A,CD4_SELL,0.51411
TCGA_CU_A0YN_01A,CD4_HLA-DOA,0.46673
TCGA_CU_A0YN_01A,CD4_IL13,0.57359
TCGA_CU_A0YN_01A,CD4_HLA-DQB1,0.58266
TCGA_CU_A0YN_01A,CD4_TRAT1,0.35786
TCGA_CU_A0YN_01A,CD4_CD8B,0.36089
TCGA_CU_A0YN_01A,CD4_FOXP3,0.52823
TCGA_CU_A0YN_01A,CD4_ITGAM,0.70968
TCGA_CU_A0YN_01A,CD4_TBX21,0.32258
TCGA_CU_A0YN_01A,CD4_PLAT,0.67036
TCGA_CU_A0YN_01A,CD4_IL15,0.63306
TCGA_CU_A0YN_01A,CD4_FN1,0.875
TCGA_CU_A0YN_01A,CD4_CD5,0.49899
TCGA_CU_A0YN_01A,CD4_CXCR5,0.21573
TCGA_CU_A0YN_01A,CD4_CUL1,0.6381
TCGA_CU_A0YN_01A,CD4_ZAP70,0.65121
TCGA_CU_A0YN_01A,CD4_IL6,0.72681
TCGA_CU_A0YN_01A,CD4_IL4,0.5877
TCGA_CU_A0YN_01A,CD4_HLA-DMA,0.57964
TCGA_CU_A0YN_01A,CD4_IL16,0.39718
TCGA_CU_A0YN_01A,CD4_HLA-DRB1,0.87298
TCGA_CU_A0YN_01A,CD4_HLA-DQA1,0.59375
TCGA_CU_A0YN_01A,CD4_IL17A,0.23488
TCGA_CU_A0YN_01A,CACNA1C_CACNG3,0.04536
TCGA_CU_A0YN_01A,CACNA1D_CACNG3,0.04536
TCGA_CU_A0YN_01A,CACNA1F_CACNG3,0.04536
TCGA_CU_A0YN_01A,CACNA1S_CACNG3,0.04536
TCGA_CU_A0YN_01A,CACNA2D1_CACNG3,0.04536
TCGA_CU_A0YN_01A,CACNA2D4_CACNG3,0.04536
TCGA_CU_A0YN_01A,CACNB1_CACNG3,0.04536
TCGA_CU_A0YN_01A,CACNB3_CACNG3,0.04536
TCGA_CU_A0YN_01A,CACNB4_CACNG3,0.04536
TCGA_CU_A0YN_01A,CACNG1_CACNG3,0.04536
TCGA_CU_A0YN_01A,CACNG3_CACNG7,0.04536
TCGA_CU_A0YN_01A,CACNG3_CACNG8,0.04536
TCGA_CU_A0YN_01A,CACNG3_CACNG4,0.04536
TCGA_CU_A0YN_01A,CACNG3_GRIA2,0.04536
TCGA_CU_A0YN_01A,CACNG3_CACNG6,0.04536
TCGA_CU_A0YN_01A,CALM3_CAMK1G,0.04536
TCGA_CU_A0YN_01A,CAMK1G_NOS3,0.04536
TCGA_CU_A0YN_01A,CANX_CFTR,0.7379
TCGA_CU_A0YN_01A,CFTR_PRKACG,0.09375
TCGA_CU_A0YN_01A,CFTR_RNF5,0.31452
TCGA_CU_A0YN_01A,CFTR_GOPC,0.26008
TCGA_CU_A0YN_01A,CFTR_SLC26A9,0.10887
TCGA_CU_A0YN_01A,CFTR_YWHAB,0.44657
TCGA_CU_A0YN_01A,CFTR_PRKAG3,0.09173
TCGA_CU_A0YN_01A,CFTR_DERL1,0.22883
TCGA_CU_A0YN_01A,CFTR_TJP1,0.34879
TCGA_CU_A0YN_01A,CFTR_PRKAG1,0.18044
TCGA_CU_A0YN_01A,CFTR_PRKAB2,0.1381
TCGA_CU_A0YN_01A,CFTR_HSPA8,0.7006
TCGA_CU_A0YN_01A,CFTR_SLC9A3R2,0.26815
TCGA_CU_A0YN_01A,CFTR_PRKAB1,0.12903
TCGA_CU_A0YN_01A,CFTR_HSP90AA1,0.67944
TCGA_CU_A0YN_01A,CFTR_KCNJ1,0.09677
TCGA_CU_A0YN_01A,CFTR_FLNA,0.39919
TCGA_CU_A0YN_01A,CFTR_PRKAG2,0.10081
TCGA_CU_A0YN_01A,CFTR_YWHAG,0.43044
TCGA_CU_A0YN_01A,CFTR_PRKAA1,0.19758
TCGA_CU_A0YN_01A,CFTR_HSPA4,0.3125
TCGA_CU_A0YN_01A,CFTR_VCP,0.44355
TCGA_CU_A0YN_01A,CFTR_HSP90AB1,0.63508
TCGA_CU_A0YN_01A,CFTR_PRKAA2,0.09274
TCGA_CU_A0YN_01A,CFTR_SLC26A6,0.19254
TCGA_CU_A0YN_01A,CFTR_PDZK1,0.0998
TCGA_CU_A0YN_01A,CFTR_USP10,0.22278
TCGA_CU_A0YN_01A,CFTR_YWHAZ,0.76815
TCGA_CU_A0YN_01A,CFTR_SLC9A3R1,0.71371
TCGA_CU_A0YN_01A,CFTR_STUB1,0.1623
TCGA_CU_A0YN_01A,CCDC105_MRPS10,0.18448
TCGA_CU_A0YN_01A,ERAL1_MRPS10,0.56149
TCGA_CU_A0YN_01A,HIBCH_MRPS10,0.34476
TCGA_CU_A0YN_01A,MED1_MRPS10,0.68145
TCGA_CU_A0YN_01A,MRPL12_MRPS10,0.52722
TCGA_CU_A0YN_01A,MRPL17_MRPS10,0.61895
TCGA_CU_A0YN_01A,MRPL18_MRPS10,0.5625
TCGA_CU_A0YN_01A,MRPL21_MRPS10,0.56754
TCGA_CU_A0YN_01A,MRPL3_MRPS10,0.57258
TCGA_CU_A0YN_01A,MRPL33_MRPS10,0.5746
TCGA_CU_A0YN_01A,MRPL36_MRPS10,0.59073
TCGA_CU_A0YN_01A,MRPL50_MRPS10,0.47077
TCGA_CU_A0YN_01A,MRPL51_MRPS10,0.60081
TCGA_CU_A0YN_01A,MRPS10_MRPS23,0.5121
TCGA_CU_A0YN_01A,MRPS10_RPL26,0.53931
TCGA_CU_A0YN_01A,MRPS10_UBA52,0.7369
TCGA_CU_A0YN_01A,MRPS10_RPS6,0.8629
TCGA_CU_A0YN_01A,MRPS10_MRPS28,0.41028
TCGA_CU_A0YN_01A,MRPS10_RPS15,0.67137
TCGA_CU_A0YN_01A,MRPS10_RPS2,0.82964
TCGA_CU_A0YN_01A,MRPS10_MRPS24,0.29234
TCGA_CU_A0YN_01A,MRPS10_RPS8,0.84778
TCGA_CU_A0YN_01A,MRPS10_RPL37A,0.66129
TCGA_CU_A0YN_01A,MRPS10_MRPS6,0.49294
TCGA_CU_A0YN_01A,MRPS10_RPL24,0.81452
TCGA_CU_A0YN_01A,MRPS10_MTIF3,0.49597
TCGA_CU_A0YN_01A,MRPS10_MRPS33,0.46169
TCGA_CU_A0YN_01A,MRPS10_MRPS9,0.48387
TCGA_CU_A0YN_01A,MRPS10_MRPS25,0.44859
TCGA_CU_A0YN_01A,MRPS10_RPL23A,0.65423
TCGA_CU_A0YN_01A,MRPS10_RPS25,0.83468
TCGA_CU_A0YN_01A,MRPS10_MRPS31,0.5373
TCGA_CU_A0YN_01A,MRPS10_MRPS22,0.46069
TCGA_CU_A0YN_01A,MRPS10_RPS5,0.83871
TCGA_CU_A0YN_01A,MRPS10_RPS28,0.7994
TCGA_CU_A0YN_01A,MRPS10_MRPS18A,0.47984
TCGA_CU_A0YN_01A,MRPS10_RPS7,0.80141
TCGA_CU_A0YN_01A,MRPS10_POLR1C,0.40927
TCGA_CU_A0YN_01A,MRPS10_RPL4,0.78931
TCGA_CU_A0YN_01A,MRPS10_RPLP1,0.84879
TCGA_CU_A0YN_01A,MRPS10_POLR2C,0.80746
TCGA_CU_A0YN_01A,MRPS10_RPS17,0.42641
TCGA_CU_A0YN_01A,MRPS10_RPL30,0.64819
TCGA_CU_A0YN_01A,MRPS10_RPL5,0.85887
TCGA_CU_A0YN_01A,MRPS10_MRPS26,0.60786
TCGA_CU_A0YN_01A,MRPS10_WDR31,0.27319
TCGA_CU_A0YN_01A,CCL11_CX3CL1,0.63206
TCGA_CU_A0YN_01A,CCL20_CX3CL1,0.78831
TCGA_CU_A0YN_01A,CCL21_CX3CL1,0.25
TCGA_CU_A0YN_01A,CCL4_CX3CL1,0.63004
TCGA_CU_A0YN_01A,CCL5_CX3CL1,0.86089
TCGA_CU_A0YN_01A,CCR1_CX3CL1,0.50806
TCGA_CU_A0YN_01A,CCR2_CX3CL1,0.45665
TCGA_CU_A0YN_01A,CCR3_CX3CL1,0.2873
TCGA_CU_A0YN_01A,CCR5_CX3CL1,0.44153
TCGA_CU_A0YN_01A,CCR7_CX3CL1,0.56351
TCGA_CU_A0YN_01A,CD200R1_CX3CL1,0.28629
TCGA_CU_A0YN_01A,CSF2_CX3CL1,0.85383
TCGA_CU_A0YN_01A,CSF3_CX3CL1,0.7752
TCGA_CU_A0YN_01A,CX3CL1_IFNG,0.20968
TCGA_CU_A0YN_01A,CX3CL1_CXCL1,0.89012
TCGA_CU_A0YN_01A,CX3CL1_FGF13,0.22581
TCGA_CU_A0YN_01A,CX3CL1_FGF2,0.57863
TCGA_CU_A0YN_01A,CX3CL1_CXCR4,0.71774
TCGA_CU_A0YN_01A,CX3CL1_CXCR1,0.27419
TCGA_CU_A0YN_01A,CX3CL1_CX3CR1,0.40625
TCGA_CU_A0YN_01A,CX3CL1_CXCR6,0.43347
TCGA_CU_A0YN_01A,CX3CL1_CXCR3,0.44052
TCGA_CU_A0YN_01A,CX3CL1_CXCR2,0.32157
TCGA_CU_A0YN_01A,CX3CL1_CXCL9,0.52218
TCGA_CU_A0YN_01A,CX3CL1_EGF,0.35685
TCGA_CU_A0YN_01A,CX3CL1_CXCL16,0.70262
TCGA_CU_A0YN_01A,CX3CL1_CXCL10,0.79032
TCGA_CU_A0YN_01A,UBA52_USP28,0.84073
TCGA_CU_A0YN_01A,RPS27A_USP28,0.86996
TCGA_CU_A0YN_01A,CDH1_SNAI2,0.88911
TCGA_CU_A0YN_01A,HDAC1_SNAI2,0.8881
TCGA_CU_A0YN_01A,KDM1A_SNAI2,0.9375
TCGA_CU_A0YN_01A,SNAI2_TP53,0.72581
TCGA_CU_A0YN_01A,SNAI2_SOX9,0.93145
TCGA_CU_A0YN_01A,SNAI2_TWIST1,0.93246
TCGA_CU_A0YN_01A,CDH17_CTNND2,0.11794
TCGA_CU_A0YN_01A,CDH17_VCL,0.52319
TCGA_CU_A0YN_01A,CDH17_PECAM1,0.4869
TCGA_CU_A0YN_01A,CDH17_OCLN,0.2127
TCGA_CU_A0YN_01A,CDH17_DSP,0.91028
TCGA_CU_A0YN_01A,CDH17_KDR,0.41935
TCGA_CU_A0YN_01A,CDH17_PSEN1,0.69758
TCGA_CU_A0YN_01A,CDH17_CTNND1,0.54032
TCGA_CU_A0YN_01A,CDH17_CTNNA2,0.11089
TCGA_CU_A0YN_01A,CDH17_CTNNA1,0.62399
TCGA_CU_A0YN_01A,CDH17_NECTIN1,0.68347
TCGA_CU_A0YN_01A,CDH17_CTNNB1,0.52621
TCGA_CU_A0YN_01A,CDH17_KLRG1,0.13508
TCGA_CU_A0YN_01A,CDH17_TJP1,0.47278
TCGA_CU_A0YN_01A,CEL_CPA1,0.04536
TCGA_CU_A0YN_01A,CELA3A_CPA1,0.04536
TCGA_CU_A0YN_01A,CELA3B_CPA1,0.04536
TCGA_CU_A0YN_01A,CPA1_CPA2,0.04536
TCGA_CU_A0YN_01A,CPA1_CTRC,0.04536
TCGA_CU_A0YN_01A,CPA1_CTRB1,0.04536
TCGA_CU_A0YN_01A,CPA1_CTRB2,0.04536
TCGA_CU_A0YN_01A,CPA1_CPB1,0.04536
TCGA_CU_A0YN_01A,CPA1_CPA3,0.04536
TCGA_CU_A0YN_01A,HSP90AA1_RPAP3,0.73488
TCGA_CU_A0YN_01A,FLNA_RALA,0.42843
TCGA_CU_A0YN_01A,HSPA4_PGLYRP1,0.17137
TCGA_CU_A0YN_01A,HSP90AB1_RPAP3,0.71976
TCGA_CU_A0YN_01A,CH25H_CYP51A1,0.1129
